neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Arapiles,40.4376981,-3.709573599999999,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,4.0,1,11,35,61,108,1,20,2,2,5.0,5.0,5.0,5.0,2.0,157.0,Madrid,1.0,32,0.6777777777777778,1.0,0.9347826086956522,0.2065217391304348,0.4395604395604395,1.0,1.0,0.3666666666666667,0.3315068493150684,0.6884615384615385,0.7428571428571429,,,,
Shinjuku Ku,35.70302555031565,139.73808032845062,Entire rental unit,Entire home/apt,5,1.0,3.0,0.0,0.99,0.96,within an hour,43.0,1,4,11,31,291,30,365,0,0,4.81,4.8,4.78,4.75,1.39,105.648,Tokyo,1.0,30,0.1666666666666666,0.0,0.0,0.6413043478260869,0.5384615384615384,0.1413043478260869,0.0,0.1333333333333333,0.5506849315068494,0.2145593869731801,0.1730769230769231,,,,
Lista,40.4360316,-3.6770409,Entire rental unit,Entire home/apt,6,2.0,2.0,1.0,1.0,1.0,within an hour,10.0,1,16,43,71,81,2,364,55,12,4.69,4.64,4.8,4.64,1.67,260.0,Madrid,2.0,46,1.0,1.0,0.9565217391304348,0.1630434782608695,0.3406593406593406,1.0,1.0,0.7666666666666666,0.3315068493150684,0.7854406130268199,0.7596153846153846,,,,
Pacífico,40.40619,-3.67273,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,1.0,0.25,Unknown,1.0,0,0,27,57,332,30,365,8,1,5.0,5.0,5.0,4.88,0.2,95.0,Madrid,1.0,19,0.0,0.0,0.1847826086956522,0.1739130434782608,0.3626373626373627,0.0,0.0,0.0,0.3315068493150684,0.0923076923076923,0.0857142857142857,,,,
Sol,40.41689,-3.70534,Entire rental unit,Entire home/apt,5,3.0,4.0,0.0,1.0,1.0,within an hour,6.0,0,16,28,58,325,1,1125,146,38,4.86,4.86,4.94,4.79,3.17,288.0,Madrid,2.0,29,0.0,0.0,0.108695652173913,0.3260869565217391,0.3626373626373627,0.0,0.0,0.0777777777777777,0.3315068493150684,0.1034482758620689,0.125,,,,
Taito Ku,35.716376673901266,139.78673386392668,Entire rental unit,Entire home/apt,10,3.0,5.0,0.0,1.0,1.0,within an hour,11.0,0,2,13,31,93,1,365,31,30,4.42,4.61,4.35,4.48,2.53,94.0726,Tokyo,1.0,28,0.3444444444444444,1.0,1.0,0.6304347826086957,0.8351648351648352,1.0,1.0,0.1333333333333333,0.5506849315068494,0.7432950191570882,0.75,31.0,229.0,579.0,0.0
Sumida Ku,35.7002697,139.806174,Shared room in bed and breakfast,Shared room,1,1.0,1.0,0.0,1.0,1.0,within an hour,18.0,1,15,43,70,71,1,365,7,7,4.86,4.86,4.71,4.86,0.82,13.3672,Tokyo,1.0,25,1.0,1.0,0.9891304347826086,0.2391304347826086,0.5054945054945055,1.0,1.0,0.7111111111111111,0.5506849315068494,0.789272030651341,0.8461538461538461,7.0,228.0,467.0,0.0
Sumida Ku,35.69826,139.80447,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.99,0.98,within an hour,100.0,1,3,19,49,130,1,365,27,21,4.81,4.59,4.7,4.85,2.01,62.8804,Tokyo,1.0,28,0.1333333333333333,1.0,1.0,0.4347826086956522,0.7692307692307692,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6475095785440613,0.6346153846153846,27.0,215.0,614.0,0.0
Taito Ku,35.71724,139.78993,Room in hotel,Private room,3,1.0,6.0,0.0,1.0,0.99,within an hour,7.0,0,17,29,56,213,1,365,0,0,4.81,4.8,4.78,4.75,1.39,89.6396,Tokyo,1.0,32,0.1555555555555555,0.1098901098901099,0.9891304347826086,0.4021739130434782,0.6703296703296704,0.1413043478260869,0.7173913043478262,0.1333333333333333,0.5506849315068494,0.3946360153256705,0.4711538461538461,,,,
Casco Histórico de Vicálvaro,40.39665,-3.60496,Entire rental unit,Entire home/apt,3,2.0,3.0,1.0,1.0,0.62,within an hour,1.0,0,2,18,45,174,3,1125,146,18,4.88,4.89,4.69,4.8,1.86,120.0,Madrid,1.0,38,0.0444444444444444,0.6703296703296704,0.9891304347826086,0.3804347826086957,0.6373626373626373,0.3369565217391305,1.0,0.1111111111111111,0.3315068493150684,0.5,0.5809523809523809,,,,
Sumida Ku,35.71582643873737,139.80923075824205,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,3.0,1,25,55,85,147,3,62,0,0,4.81,4.8,4.78,4.75,1.39,127.5464,Tokyo,1.0,23,0.3444444444444444,1.0,1.0,0.0434782608695651,0.3736263736263736,1.0,1.0,0.0,0.5506849315068494,0.5977011494252873,0.5961538461538461,,,,
Bunkyo Ku,35.72283,139.73581,Entire rental unit,Entire home/apt,7,1.0,3.0,0.0,0.99,1.0,within an hour,42.0,1,21,42,70,251,30,365,0,0,4.81,4.8,4.78,4.75,1.39,117.8744,Tokyo,1.0,32,0.0,0.0439560439560439,0.9891304347826086,0.2065217391304348,0.5274725274725275,0.0,0.7173913043478262,0.0,0.5506849315068494,0.318007662835249,0.2980769230769231,,,,
Arapiles,40.43089,-3.70942,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,1.0,1.0,within an hour,38.0,1,9,39,69,344,1,1125,6,6,4.83,5.0,4.83,4.5,2.07,151.0,Madrid,1.0,21,0.0,0.0,0.1739130434782608,0.0543478260869565,0.2307692307692307,0.0,0.0,0.0,0.3315068493150684,0.0574712643678161,0.0576923076923077,,,,
Taito Ku,35.728651805546505,139.79180820725088,Entire home,Entire home/apt,6,3.0,3.0,1.0,1.0,1.0,within an hour,10.0,1,0,0,9,96,2,365,42,39,4.98,4.95,4.71,4.81,3.02,213.931,Tokyo,1.0,40,1.0,0.0439560439560439,1.0,0.9021739130434784,0.967032967032967,0.3369565217391305,0.7173913043478262,0.9333333333333332,0.5506849315068494,0.735632183908046,0.7403846153846154,42.0,243.0,629.0,0.0
Embajadores,40.41364,-3.70582,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,17.0,1,9,34,64,334,1,1125,7,7,4.29,4.43,4.57,4.14,0.63,131.0,Madrid,1.0,30,0.0,0.0,0.1739130434782608,0.1630434782608695,0.3406593406593406,0.0,0.0,0.0,0.3315068493150684,0.0842911877394636,0.0865384615384615,,,,
Palos de Moguer,40.40303,-3.69772,Entire serviced apartment,Entire home/apt,2,0.0,1.0,0.0,1.0,1.0,within an hour,4.0,1,19,49,79,338,1,365,130,35,4.87,4.89,4.78,4.64,3.66,169.0,Madrid,1.0,50,0.0,0.0769230769230768,0.217391304347826,0.0,0.1648351648351648,0.0217391304347825,0.108695652173913,0.0,0.3315068493150684,0.073076923076923,0.0761904761904761,,,,
Nerima Ku,35.7388682225763,139.66419082134962,Private room in rental unit,Private room,4,2.0,3.0,0.0,1.0,1.0,Unknown,1.0,0,20,46,76,161,1,365,1,1,5.0,5.0,5.0,5.0,1.0,68.66499999999999,Tokyo,1.0,19,0.0777777777777777,1.0,0.9782608695652174,0.1739130434782608,0.4615384615384615,0.7065217391304348,1.0,0.0555555555555555,0.5506849315068494,0.5478927203065134,0.5865384615384616,1.0,214.0,214.0,0.0
Sumida Ku,35.69937,139.80947,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,0.96,0.98,within an hour,57.0,1,1,1,30,137,30,365,0,0,4.81,4.8,4.78,4.75,1.39,100.502,Tokyo,1.0,32,0.1333333333333333,0.7142857142857143,1.0,0.6413043478260869,0.978021978021978,0.7934782608695652,0.7173913043478262,0.0,0.5506849315068494,0.6168582375478927,0.6442307692307692,,,,
Taito Ku,35.7152837,139.7838399,Private room in rental unit,Private room,8,2.0,9.0,1.0,1.0,1.0,within an hour,5.0,0,5,16,33,116,1,365,52,41,4.9,4.81,4.71,4.71,2.88,226.9138,Tokyo,2.0,33,0.0777777777777777,1.0,1.0,0.6413043478260869,0.8021978021978022,0.6956521739130435,1.0,0.2222222222222222,0.5506849315068494,0.6743295019157088,0.7019230769230769,52.0,214.0,752.0,0.0
Pacífico,40.40602598096467,-3.68149539694855,Entire rental unit,Entire home/apt,8,3.0,3.0,0.0,1.0,0.98,within an hour,63.0,1,9,39,69,344,1,1125,2,2,4.5,4.5,5.0,4.5,0.23,180.0,Madrid,1.5,21,0.0,0.0,0.1847826086956522,0.0434782608695651,0.2307692307692307,0.0,0.0,0.0,0.3315068493150684,0.0576923076923077,0.0571428571428571,,,,
Ota Ku,35.59959,139.69167,Private room in hostel,Private room,1,1.0,1.0,0.0,1.0,1.0,within an hour,249.0,1,17,42,72,163,1,365,80,13,4.09,4.01,4.59,4.56,2.24,12.493,Tokyo,1.0,28,0.0333333333333333,1.0,1.0,0.1739130434782608,0.5054945054945055,0.6956521739130435,1.0,0.0,0.5506849315068494,0.5402298850574713,0.5865384615384616,80.0,228.0,1284.0,0.0
Shinjuku Ku,35.7134882,139.6817156,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,5.0,1,2,5,28,124,1,30,23,21,4.91,5.0,4.78,4.91,1.54,90.6688,Tokyo,1.0,33,0.7444444444444445,0.2197802197802197,1.0,0.6739130434782609,0.945054945054945,0.467391304347826,0.7282608695652174,0.5,0.5506849315068494,0.6475095785440613,0.6923076923076923,23.0,220.0,659.0,0.0
Palacio,40.41329,-3.71509,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,0.97,0.99,within an hour,904.0,1,0,27,57,297,30,330,0,0,4.75,4.79,4.85,4.64,1.42,168.0,Madrid,2.0,30,0.0,0.0,0.5543478260869565,0.1847826086956522,0.5164835164835164,0.0,0.2282608695652174,0.0,0.3315068493150684,0.1915708812260536,0.1730769230769231,,,,
Bunkyo Ku,35.72429952337448,139.72385422952493,Entire loft,Entire home/apt,1,0.0,1.0,0.0,1.0,0.9,within an hour,16.0,0,0,0,0,195,30,365,4,2,4.5,4.0,4.5,3.75,0.23,30.5598,Tokyo,1.0,15,0.2222222222222222,0.4285714285714286,0.2065217391304348,1.0,0.6923076923076923,0.6086956521739131,0.1847826086956522,0.3777777777777777,0.5506849315068494,0.4636015325670498,0.4711538461538461,4.0,293.0,730.0,0.0
Shinagawa Ku,35.63231429886284,139.7164199589453,Entire condo,Entire home/apt,2,1.0,2.0,0.0,1.0,0.99,within an hour,3.0,1,8,12,30,282,1,365,28,14,4.61,4.79,4.86,4.46,1.53,192.8944,Tokyo,1.0,29,0.0777777777777777,0.1318681318681318,0.0108695652173913,0.6847826086956521,0.5604395604395604,0.1739130434782608,0.0,0.1777777777777778,0.5506849315068494,0.2183908045977011,0.25,28.0,253.0,760.0,0.0
Sumida Ku,35.69782820633693,139.8000491132249,Entire rental unit,Entire home/apt,6,2.0,3.0,1.0,0.99,0.97,within an hour,38.0,1,3,4,13,189,30,365,1,1,5.0,5.0,5.0,5.0,0.83,93.248,Tokyo,1.0,30,0.0888888888888889,0.0,1.0,0.8260869565217391,0.956043956043956,0.0,0.6739130434782609,0.3,0.5506849315068494,0.4827586206896551,0.4807692307692307,1.0,247.0,247.0,0.0
Sumida Ku,35.72341,139.82137,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.96,1.0,within an hour,8.0,1,9,11,11,11,1,365,95,13,4.6,4.48,4.62,4.61,1.38,74.8898,Tokyo,1.5,30,1.0,1.0,0.9891304347826086,0.8913043478260869,0.8791208791208791,1.0,1.0,1.0,0.5506849315068494,0.9616858237547892,0.9903846153846154,95.0,296.0,2276.0,0.0
Katsushika Ku,35.7145481,139.8659359,Entire home,Entire home/apt,7,3.0,6.0,0.0,1.0,0.99,within an hour,56.0,1,6,15,39,98,2,365,26,26,4.65,4.88,4.38,4.69,2.21,135.8482,Tokyo,1.0,17,0.3555555555555555,1.0,0.9891304347826086,0.5760869565217391,0.8131868131868132,0.9782608695652174,1.0,0.1222222222222222,0.5506849315068494,0.735632183908046,0.7211538461538461,26.0,216.0,564.0,0.0
Castilla,40.47053,-3.68546,Entire rental unit,Entire home/apt,3,1.0,3.0,1.0,1.0,0.79,within an hour,4.0,0,7,37,67,158,29,330,209,4,4.93,4.93,4.84,4.85,1.78,77.0,Madrid,1.0,41,0.1999999999999999,1.0,1.0,0.0652173913043477,0.3956043956043956,0.8586956521739131,1.0,0.0,0.3315068493150684,0.5615384615384615,0.5809523809523809,,,,
Sol,40.4185814,-3.7073436,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.98,0.99,within an hour,67.0,1,23,50,75,254,1,365,6,3,4.17,4.67,4.83,3.33,0.18,288.0,Madrid,1.0,21,0.0555555555555555,0.1538461538461538,0.8804347826086957,0.1195652173913043,0.2857142857142857,0.0869565217391304,0.7391304347826086,0.0999999999999999,0.3315068493150684,0.2950191570881226,0.3269230769230768,,,,
Sumida Ku,35.70229,139.8127,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,78.0,1,5,30,60,147,2,90,91,24,4.65,4.49,4.75,4.69,1.3,83.452,Tokyo,1.0,31,0.0777777777777777,1.0,1.0,0.3043478260869565,0.6373626373626373,0.6956521739130435,1.0,0.0444444444444444,0.5506849315068494,0.5862068965517242,0.625,91.0,219.0,2312.0,0.0
Palacio,40.41737,-3.71394,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,0.97,0.97,within a few hours,3.0,0,16,36,45,45,3,21,163,19,4.83,4.73,4.99,4.69,1.31,260.0,Madrid,1.0,33,1.0,1.0,0.9130434782608696,0.5978260869565217,0.5054945054945055,1.0,1.0,1.0,0.3315068493150684,0.8467432950191571,0.9519230769230768,,,,
Shinjuku Ku,35.69957028839677,139.70369956092367,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,19.0,1,1,2,13,83,2,365,2,2,4.5,5.0,5.0,4.5,0.87,69.9112,Tokyo,1.0,20,1.0,0.2307692307692307,1.0,0.8586956521739131,0.978021978021978,0.5217391304347826,0.7173913043478262,0.8777777777777778,0.5506849315068494,0.7701149425287357,0.7788461538461539,2.0,232.0,280.0,0.0
Adachi Ku,35.7657456889594,139.804206,Entire home,Entire home/apt,6,2.0,5.0,0.0,1.0,0.99,within an hour,6.0,1,16,46,76,170,1,365,4,4,5.0,5.0,5.0,5.0,0.49,57.288,Tokyo,1.0,33,0.0,1.0,1.0,0.1304347826086956,0.4615384615384615,0.6630434782608696,1.0,0.0,0.5506849315068494,0.5325670498084292,0.5384615384615384,4.0,381.0,455.0,0.0
Toshima Ku,35.73673,139.70939,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,0.98,within an hour,28.0,1,0,0,3,66,30,365,0,0,4.81,4.8,4.78,4.75,1.39,78.616,Tokyo,1.0,29,0.3,1.0,1.0,0.967391304347826,1.0,0.7934782608695652,1.0,0.4777777777777777,0.5506849315068494,0.8237547892720307,0.8076923076923077,,,,
Sumida Ku,35.69313383253106,139.81788093195954,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,0.99,1.0,within an hour,72.0,1,1,6,10,133,1,180,10,10,4.9,4.9,4.8,4.9,1.36,119.8212,Tokyo,1.0,36,0.7222222222222222,0.5824175824175823,0.3478260869565217,0.8913043478260869,0.6263736263736264,0.6195652173913043,0.5,0.8,0.5506849315068494,0.6168582375478927,0.6826923076923077,10.0,274.0,432.0,0.0
Shinjuku Ku,35.70344,139.69793,Entire villa,Entire home/apt,5,2.0,4.0,1.0,1.0,1.0,within an hour,2.0,1,8,13,23,142,1,1125,24,4,4.67,4.54,4.83,4.67,0.87,128.34,Tokyo,1.5,49,0.8444444444444444,0.5824175824175823,0.2608695652173913,0.7608695652173914,0.5274725274725275,0.7282608695652174,0.3804347826086957,0.8111111111111111,0.5506849315068494,0.5593869731800767,0.7403846153846154,24.0,267.0,1039.0,0.0
Acacias,40.40044,-3.70107,Private room in rental unit,Private room,2,1.0,1.0,0.0,1.0,0.17,within a few hours,1.0,0,0,0,0,256,1,1125,52,4,4.98,5.0,4.87,4.9,1.15,86.0,Madrid,1.5,59,0.0,0.0,0.1847826086956522,1.0,0.8571428571428572,0.0,0.0,0.3444444444444444,0.3315068493150684,0.3,0.2952380952380952,,,,
Shinjuku Ku,35.68384,139.68924,Entire home,Entire home/apt,7,3.0,6.0,1.0,1.0,1.0,within an hour,13.0,0,3,18,27,291,2,180,40,3,4.95,4.85,4.88,4.88,0.55,265.7568,Tokyo,1.5,67,0.1111111111111111,0.0,0.0217391304347825,0.6739130434782609,0.4945054945054945,0.0,0.0,0.3222222222222222,0.5506849315068494,0.2030651340996169,0.2019230769230768,40.0,282.0,2380.0,0.0
Cuatro Caminos,40.45288040075047,-3.697657584184033,Private room in rental unit,Private room,1,1.0,3.0,1.0,1.0,0.91,within a few hours,1.0,0,10,38,65,244,1,365,46,45,4.93,4.93,4.87,4.78,3.22,60.0,Madrid,1.0,9,0.011111111111111,0.2087912087912088,0.9239130434782608,0.1739130434782608,0.4285714285714286,0.0,0.8804347826086957,0.011111111111111,0.3315068493150684,0.318007662835249,0.3653846153846154,,,,
Prosperidad,40.44444,-3.67329,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,1.0,0.86,within a few hours,8.0,0,5,33,63,72,1,30,63,5,4.54,4.52,4.73,4.38,1.28,110.0,Madrid,1.0,39,1.0,1.0,0.9782608695652174,0.2391304347826086,0.4505494505494505,1.0,1.0,0.7555555555555555,0.3315068493150684,0.8007662835249042,0.8076923076923077,,,,
Sol,40.4152583015167,-3.705022902421363,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1.0,0.98,within an hour,2.0,0,0,0,0,168,30,365,49,24,4.78,4.86,4.94,4.78,2.74,58.0,Madrid,1.0,37,0.7777777777777778,0.3406593406593406,0.1739130434782608,0.8695652173913043,0.8461538461538461,0.4021739130434782,0.1739130434782608,0.7444444444444445,0.3315068493150684,0.5440613026819923,0.5288461538461539,,,,
Berruguete,40.4569,-3.70844,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.64,0.42,within a day,273.0,0,29,59,89,269,30,365,1,0,3.0,5.0,5.0,3.0,0.07,67.0,Madrid,1.0,8,0.0,0.2197802197802197,0.8260869565217391,0.0,0.1538461538461538,0.0,0.8913043478260869,0.0,0.3315068493150684,0.2576923076923076,0.2761904761904762,,,,
Itabashi Ku,35.73768877636769,139.70319364645636,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.98,0.98,within an hour,32.0,1,4,19,49,115,30,365,1,1,5.0,5.0,5.0,5.0,0.46,59.21,Tokyo,1.0,28,0.3,1.0,1.0,0.4347826086956522,0.7692307692307692,0.7934782608695652,1.0,0.1666666666666666,0.5506849315068494,0.6896551724137931,0.6730769230769231,1.0,276.0,276.0,0.0
Vista Alegre,40.38778300043404,-3.7414227563531246,Private room in rental unit,Private room,2,1.0,1.0,0.0,1.0,0.8,within an hour,2.0,0,13,31,61,195,2,3,0,0,4.75,4.79,4.85,4.64,1.42,67.0,Madrid,1.0,14,0.3777777777777777,0.2197802197802197,0.9239130434782608,0.3369565217391305,0.4615384615384615,0.0,0.8913043478260869,0.5111111111111111,0.3315068493150684,0.4423076923076923,0.5238095238095238,,,,
Universidad,40.423737,-3.71006,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,0.89,within an hour,31.0,1,16,46,76,154,1,1125,357,4,4.28,4.39,4.81,4.28,2.67,196.0,Madrid,1.0,35,0.3333333333333333,1.0,0.9239130434782608,0.0543478260869565,0.3076923076923077,0.9891304347826086,1.0,0.0,0.3315068493150684,0.578544061302682,0.5769230769230769,,,,
Justicia,40.42419,-3.70047,Entire rental unit,Entire home/apt,8,3.0,4.0,0.0,1.0,1.0,within an hour,17.0,1,6,11,18,265,3,365,64,63,4.61,4.42,4.86,4.55,5.15,222.0,Madrid,2.0,16,0.1444444444444445,0.0329670329670329,0.1630434782608695,0.75,0.6703296703296704,0.0326086956521739,0.0,0.4,0.3315068493150684,0.2796934865900383,0.2596153846153846,,,,
Guindalera,40.44002,-3.66457,Private room in rental unit,Private room,1,1.0,1.0,1.0,1.0,0.51,within an hour,12.0,0,1,1,1,233,8,365,4,4,4.75,4.5,5.0,4.75,0.61,59.0,Madrid,1.0,39,0.2666666666666667,0.0,0.1739130434782608,1.0,0.8461538461538461,0.0,0.0,0.6111111111111112,0.3315068493150684,0.3615384615384616,0.3619047619047619,,,,
Niño Jesús,40.410456227801,-3.674405818105444,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.64,0.42,within a day,273.0,0,6,36,66,341,30,365,0,0,4.75,4.79,4.85,4.64,1.42,87.0,Madrid,1.0,7,0.0,0.0,0.1847826086956522,0.0760869565217391,0.2637362637362637,0.0,0.0,0.0,0.3315068493150684,0.0653846153846153,0.0666666666666666,,,,
Taito Ku,35.7161731,139.7814732,Private room in rental unit,Private room,4,1.0,2.0,0.0,1.0,1.0,within an hour,50.0,0,8,28,40,74,1,365,32,23,4.28,4.47,4.28,4.38,2.2,152.5758,Tokyo,1.0,23,0.6555555555555556,1.0,1.0,0.5326086956521738,0.6703296703296704,1.0,1.0,0.5111111111111111,0.5506849315068494,0.7854406130268199,0.8269230769230769,32.0,249.0,647.0,0.0
Shibuya Ku,35.678766434599666,139.67855,Entire rental unit,Entire home/apt,5,2.0,3.0,1.0,1.0,1.0,within an hour,9.0,1,1,2,12,239,5,1125,180,51,4.91,4.91,4.88,4.84,2.18,162.8926,Tokyo,1.0,30,0.3,0.1868131868131868,0.0217391304347825,0.8695652173913043,0.6593406593406593,0.2282608695652174,0.0,0.5,0.5506849315068494,0.3409961685823754,0.3557692307692307,180.0,213.0,2685.0,0.0
Jerónimos,40.41834105644115,-3.679086822438225,Entire loft,Entire home/apt,2,1.0,1.0,0.0,0.99,1.0,within an hour,21.0,1,11,41,71,121,5,1125,35,13,4.43,4.71,4.69,4.31,1.29,115.0,Madrid,1.0,38,0.6555555555555556,1.0,0.9782608695652174,0.0434782608695651,0.3516483516483516,1.0,1.0,0.3111111111111111,0.3315068493150684,0.6615384615384615,0.6857142857142857,,,,
Shibuya Ku,35.65853,139.70472,Entire rental unit,Entire home/apt,3,0.0,2.0,1.0,0.92,0.92,within an hour,60.0,0,22,52,82,357,30,365,0,0,4.81,4.8,4.78,4.75,1.39,148.8434,Tokyo,1.0,29,0.0,0.0,0.0217391304347825,0.0652173913043477,0.0879120879120879,0.0,0.0,0.0,0.5506849315068494,0.0229885057471264,0.0192307692307692,,,,
Sumida Ku,35.70308568762663,139.81152098280336,Entire condo,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,5.0,1,18,48,76,339,1,90,29,10,4.76,4.52,4.76,4.72,1.22,139.9588,Tokyo,1.0,43,0.0444444444444444,0.0549450549450549,0.0217391304347825,0.1630434782608695,0.1318681318681318,0.0978260869565217,0.0,0.0555555555555555,0.5506849315068494,0.0651340996168582,0.0865384615384615,29.0,332.0,927.0,0.0
San Pascual,40.44423,-3.65595,Private room in rental unit,Private room,2,1.0,1.0,0.0,1.0,0.99,within a few hours,3.0,0,7,13,41,42,2,365,97,21,4.81,4.93,4.65,4.84,3.16,33.0,Madrid,1.0,12,1.0,1.0,0.9456521739130436,0.5978260869565217,0.6813186813186813,1.0,1.0,0.8555555555555556,0.3315068493150684,0.8846153846153846,0.8857142857142857,,,,
Piovera,40.46123,-3.62477,Private room in rental unit,Private room,1,1.0,2.0,1.0,0.7,0.62,within a day,1.0,0,20,50,80,80,1,1125,31,11,5.0,5.0,4.97,4.84,0.59,85.0,Madrid,1.0,29,1.0,1.0,0.8913043478260869,0.2391304347826086,0.2527472527472527,1.0,1.0,0.8666666666666667,0.3315068493150684,0.7769230769230769,0.7904761904761904,,,,
Niño Jesús,40.41032,-3.67255,Private room in chalet,Private room,2,1.0,1.0,1.0,1.0,0.99,within an hour,1.0,0,4,10,22,149,2,7,191,63,4.92,4.99,4.94,4.91,2.54,56.0,Madrid,1.0,36,0.0222222222222222,0.6703296703296704,0.9782608695652174,0.6847826086956521,0.8131868131868132,0.3369565217391305,1.0,0.2111111111111111,0.3315068493150684,0.5769230769230769,0.6285714285714286,,,,
Taito Ku,35.71098,139.79033,Room in hotel,Private room,6,1.0,4.0,0.0,1.0,1.0,within an hour,7.0,1,2,9,30,85,1,365,1,1,5.0,5.0,5.0,5.0,0.79,220.0876,Tokyo,1.0,53,0.4,1.0,1.0,0.6630434782608696,0.8901098901098901,1.0,1.0,0.1666666666666666,0.5506849315068494,0.7547892720306514,0.7980769230769231,1.0,249.0,249.0,0.0
Shinjuku Ku,35.69597,139.69003,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,0.96,within an hour,26.0,0,2,4,34,69,2,1125,93,12,4.78,4.84,4.88,4.73,1.16,112.0836,Tokyo,1.0,30,0.6555555555555556,1.0,1.0,0.5869565217391304,0.9230769230769232,1.0,1.0,0.3111111111111111,0.5506849315068494,0.8084291187739463,0.8173076923076923,93.0,258.0,2610.0,0.0
Palos de Moguer,40.40527575214507,-3.6956967458183954,Entire rental unit,Entire home/apt,3,2.0,2.0,0.0,0.68,0.56,within an hour,208.0,1,3,9,22,268,1,365,40,25,4.6,4.6,4.85,4.58,1.23,80.0,Madrid,1.0,33,0.1888888888888888,0.021978021978022,0.217391304347826,0.6304347826086957,0.7032967032967032,0.0217391304347825,0.0543478260869565,0.2888888888888888,0.3315068493150684,0.2538461538461538,0.2952380952380952,,,,
Minato Ku,35.64695,139.73456,Entire rental unit,Entire home/apt,6,1.0,4.0,1.0,1.0,1.0,within an hour,122.0,1,10,18,46,298,2,365,68,55,4.87,4.79,4.6,4.71,4.24,149.6618,Tokyo,1.0,47,0.2111111111111111,0.0,0.0217391304347825,0.5,0.4725274725274725,0.0,0.0,0.2666666666666667,0.5506849315068494,0.1762452107279694,0.2019230769230768,68.0,220.0,693.0,0.0
Chiyoda Ku,35.69751,139.7823,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,1.0,1.0,within an hour,1.0,1,3,11,17,199,1,365,0,0,4.81,4.8,4.78,4.75,1.39,98.5986,Tokyo,1.0,26,0.3666666666666667,0.0,0.6630434782608696,0.782608695652174,0.8791208791208791,0.1521739130434782,0.3369565217391305,0.4555555555555556,0.5506849315068494,0.4482758620689655,0.4711538461538461,,,,
Taito Ku,35.70328,139.78022,Entire rental unit,Entire home/apt,10,3.0,5.0,0.0,1.0,1.0,within an hour,55.0,1,0,1,9,253,2,180,18,3,4.72,4.61,4.72,4.56,0.85,219.697,Tokyo,3.0,39,0.3,0.0109890109890109,0.0108695652173913,0.9021739130434784,0.6703296703296704,0.0326086956521739,0.0,0.5333333333333333,0.5506849315068494,0.3026819923371647,0.3173076923076923,18.0,480.0,849.0,0.0
Palomeras Bajas,40.39301271040361,-3.66216845903772,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,1.0,1.0,within an hour,3.0,1,4,23,53,304,1,365,22,20,4.82,4.82,4.64,4.64,1.65,76.0,Madrid,1.0,37,0.0777777777777777,0.0329670329670329,0.1956521739130434,0.3586956521739131,0.4065934065934066,0.0,0.0760869565217391,0.1888888888888888,0.3315068493150684,0.1692307692307691,0.1619047619047618,,,,
