price_eur,log_price_eur,neighbourhood_cleansed,neighbourhood_group,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
188.0,5.241747015059643,Ibiza,Retiro,Apartment/condo,Entire home/apt,Standard,family_group,within a few hours,professional_host,reviewed_30d,40.41726,-3.67275,2.6291,1,218,6,2.0,2.0,2.0,35,1,1,1,1,1,1,1,1,1,0,1.0,0.91,1.0,6.0,1.0,1.0,1125,2,12,29,30,287,38,4,37,4.87,4.89,4.9,4.91,4.96,4.88,4.8,0.0,3,3,0,0,3.21,5285.0,8.0,2677.0,1,3,1,0.9178082191780822,1.0,1.0,0.9891304347826086,0.6847826086956522,0.8131868131868132,1.0,1.0,0.8555555555555555,0.903846153846154,0.9523809523809524,0.3333,0.3333,21.0,1,1,1,1,0,0.0667,0.0822,0.0485
210.0,5.351858133476067,Justicia,Centro,Apartment/condo,Entire home/apt,Standard,couple,within a day,large_operator,stale_over_365d,40.4213937,-3.6982813,0.6922,1,861,2,1.0,1.0,1.5,27,1,1,1,1,0,1,0,1,1,1,0.83,1.0,0.0,250.0,1.0,1.0,1125,0,0,0,125,1,0,0,1,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,249,249,0,0,0.07,1384.0,407.0,0.0,1,30,1,0.6575342465753424,1.0,0.4615384615384615,0.1739130434782608,1.0,0.8461538461538461,0.7934782608695652,0.0,1.0,0.6590038314176245,0.6538461538461539,0.5,0.75,0.0,1,0,0,1,0,0.0,0.3425,-0.0052
108.0,4.691347882229144,Trafalgar,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.43,-3.70058,1.4929,1,330,4,1.0,2.0,1.0,32,1,1,1,1,1,1,0,0,1,1,1.0,1.0,,7.0,1.0,1.0,365,6,28,58,148,132,54,3,47,4.73,4.77,4.77,4.83,4.95,4.89,4.57,0.0,5,5,0,0,3.58,3571.0,15.0,1091.0,1,3,1,0.5945205479452055,0.2,1.0,1.0,0.1739130434782608,0.5054945054945055,0.8586956521739131,1.0,0.0,0.5823754789272031,0.625,0.5,0.25,30.0,1,1,1,1,0,0.2,0.4055,0.0426
129.0,4.867534450455582,Cortes,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,40.4117678,-3.6954286,0.903,1,758,4,1.0,2.0,1.0,46,1,1,1,1,1,1,1,0,1,1,1.0,1.0,1.0,40.0,1.0,1.0,180,0,18,48,228,6,6,0,0,4.67,4.83,4.83,4.67,5.0,4.83,4.67,1.0,33,33,0,0,1.48,4407.0,43.0,78.0,1,20,1,0.3753424657534246,0.0,0.2087912087912088,1.0,0.2826086956521739,0.6153846153846154,0.0,0.8804347826086957,0.0,0.3716475095785441,0.3846153846153846,0.5,0.25,6.0,1,0,1,1,0,0.0,0.6247,0.013
228.0,5.43372200355424,Palacio,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,small_multi_host,reviewed_30d,40.42109,-3.71032,0.7295,1,1354,6,2.0,2.0,2.0,26,1,1,1,1,1,1,0,0,0,0,1.0,0.93,0.0,3.0,0.0,1.0,365,6,29,59,334,52,52,6,6,4.85,4.83,4.83,4.94,4.92,4.96,4.79,0.0,3,3,0,0,4.43,492.0,19.0,332.0,1,1,0,0.084931506849315,0.0,0.0,0.1304347826086956,0.2065217391304347,0.3406593406593406,0.0,0.0,0.0,0.0842911877394636,0.0865384615384615,0.3333,0.3333,37.0,1,1,1,1,1,0.2,0.9151,0.0022
134.0,4.90527477843843,Valdeacederas,Tetuán,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.4665,-3.69651,5.5607,0,214,4,0.0,1.0,1.0,18,1,1,0,1,0,1,0,0,1,0,1.0,1.0,0.0,138.0,1.0,1.0,1125,13,43,72,72,20,12,1,2,4.1,4.35,4.15,4.5,4.7,4.35,4.1,1.0,120,104,16,0,0.68,1310.0,26.0,859.0,1,2,1,0.8027397260273973,1.0,1.0,0.9456521739130436,0.2717391304347826,0.3406593406593406,1.0,1.0,0.8666666666666667,0.7969348659003831,0.8173076923076923,0.25,0.25,10.0,1,1,1,0,0,0.4333,0.1973,0.0204
56.0,4.04305126783455,Ventas,Ciudad Lineal,Apartment/condo,Private room,Shared,solo,within a few hours,single_listing,reviewed_90d,40.42531,-3.6581,3.9827,1,160,1,1.0,1.0,1.0,20,1,1,1,1,1,1,0,1,1,0,1.0,0.66,0.0,1.0,1.0,1.0,60,5,6,18,293,36,19,0,9,4.92,4.94,4.97,4.83,4.89,4.75,4.89,0.0,1,0,1,0,1.19,4055.0,49.0,854.0,1,3,0,0.1972602739726027,0.0,0.0,0.1739130434782608,0.6086956521739131,0.7912087912087912,0.0,0.0,0.0,0.1923076923076923,0.2095238095238095,1.0,1.0,11.0,1,0,1,1,1,0.1667,0.8027,0.0172
224.0,5.41610040220442,Cortes,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_30d,40.41497,-3.7014,0.2876,1,758,6,2.0,4.0,2.0,45,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,31.0,1.0,1.0,300,2,7,17,183,637,83,3,68,4.74,4.79,4.8,4.79,4.83,4.94,4.77,1.0,28,28,0,0,4.75,4683.0,19.0,4006.0,1,3,1,0.4986301369863014,0.3888888888888889,0.5934065934065934,0.1956521739130435,0.8152173913043478,0.7472527472527473,0.6304347826086957,0.0978260869565217,0.5222222222222223,0.475095785440613,0.5576923076923077,0.6667,0.3333,43.0,1,1,1,1,0,0.0667,0.5014,0.0826
158.0,5.068904202220232,Embajadores,Centro,Hotel/serviced,Private room,Standard,couple,within an hour,professional_host,no_reviews,40.41382245622073,-3.7065575644180337,0.4051,1,1878,2,1.0,1.0,4.0,8,1,1,1,0,1,0,0,0,0,0,1.0,1.0,0.0,8.0,1.0,1.0,365,22,51,80,341,0,0,0,0,,,,,,,,1.0,8,0,5,3,,38.0,,,0,1,1,0.0657534246575342,0.0,0.0,0.2282608695652173,0.0326086956521739,0.2637362637362637,0.0,0.0,0.0,0.057471264367816,0.0865384615384615,0.5,2.0,0.0,0,0,0,0,1,0.7333,0.9342,0.0291
67.0,4.219507705176107,Sol,Centro,Apartment/condo,Private room,Shared,couple,within an hour,professional_host,reviewed_90d,40.416873931884766,-3.705694913864136,0.1606,1,994,2,1.0,2.0,1.0,51,1,1,1,1,1,1,1,1,1,0,0.98,1.0,0.0,7.0,1.0,1.0,30,2,13,28,252,112,10,0,9,4.63,4.64,4.73,4.71,4.79,4.92,4.54,1.0,7,0,7,0,2.33,3088.0,75.0,1363.0,1,2,1,0.3095890410958904,0.1,0.2747252747252747,0.2717391304347826,0.5869565217391305,0.6923076923076923,0.1413043478260869,0.1630434782608695,0.2444444444444444,0.2758620689655172,0.3942307692307692,1.0,0.5,6.0,1,0,1,1,0,0.0667,0.6904,0.1184
211.0,5.356586274672012,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_30d,40.42586,-3.71027,1.1467,1,1566,3,1.0,2.0,1.0,57,1,1,1,1,1,1,1,1,1,0,1.0,0.99,1.0,1.0,1.0,1.0,180,1,11,28,240,295,45,3,44,4.97,4.97,5.0,4.97,5.0,4.96,4.89,0.0,1,1,0,0,2.69,4898.0,1.0,3294.0,1,2,0,0.3424657534246575,0.0333333333333333,0.6153846153846154,0.1630434782608695,0.5543478260869565,0.6373626373626373,0.4891304347826087,0.1521739130434782,0.0888888888888888,0.3371647509578544,0.3557692307692308,0.6667,0.3333,24.0,1,1,1,1,0,0.0333,0.6575,0.0186
225.0,5.420534999272286,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,single_listing,reviewed_30d,40.40965,-3.70039,0.8458,1,1878,2,1.0,1.0,1.0,26,1,1,1,1,0,1,0,0,1,1,1.0,0.97,1.0,1.0,1.0,1.0,1125,8,16,16,16,206,46,3,49,4.95,4.95,4.94,4.97,4.95,4.85,4.87,0.0,1,1,0,0,3.37,4324.0,1.0,1834.0,1,2,0,0.9561643835616438,1.0,1.0,0.9782608695652174,0.8478260869565217,0.8241758241758241,1.0,1.0,1.0,0.9540229885057472,0.9615384615384616,0.5,0.5,21.0,1,1,1,0,0,0.2667,0.0438,0.0075
114.0,4.74493212836325,Guindalera,Salamanca,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,40.43655529999999,-3.6753592,3.259,1,284,4,1.0,1.0,1.0,33,1,1,1,1,1,1,0,0,1,0,1.0,1.0,0.0,25.0,1.0,1.0,365,12,32,47,311,3,1,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,24,24,0,0,0.24,874.0,38.0,336.0,1,1,1,0.147945205479452,0.1222222222222222,0.0,0.1521739130434782,0.3152173913043478,0.4175824175824176,0.0,0.0,0.1777777777777777,0.1187739463601532,0.2211538461538461,0.25,0.25,1.0,1,0,1,0,1,0.4,0.8521,0.1024
21.0,3.091042453358316,Vinateros,Moratalaz,Apartment/condo,Private room,Shared,solo,,professional_host,no_reviews,40.40409138383522,-3.640074081276156,5.5774,0,23,1,1.0,1.0,1.0,33,1,1,0,1,1,1,1,0,0,0,,1.0,0.0,18.0,1.0,1.0,365,0,0,0,13,0,0,0,0,,,,,,,,0.0,17,0,17,0,,847.0,,,0,7,1,0.9643835616438357,1.0,1.0,0.8586956521739131,1.0,0.8571428571428571,1.0,1.0,1.0,0.9653846153846154,0.961904761904762,1.0,1.0,0.0,0,0,0,1,0,0.0,0.0356,-0.0035
116.0,4.762173934797756,El Viso,Chamartín,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.44885,-3.68883,3.7823,1,76,4,1.0,2.0,1.0,31,1,1,1,1,1,1,0,1,1,1,1.0,1.0,0.0,159.0,1.0,1.0,1125,10,28,51,244,252,46,4,41,4.75,4.86,4.79,4.8,4.84,4.88,4.67,1.0,141,141,0,0,2.99,3690.0,12.0,2515.0,1,2,1,0.3315068493150685,0.7555555555555555,0.0329670329670329,0.2826086956521739,0.2608695652173913,0.3956043956043956,0.3369565217391304,0.1521739130434782,0.4444444444444444,0.3269230769230769,0.3428571428571428,0.5,0.25,25.0,1,1,1,0,0,0.3333,0.6685,0.0159
150.0,5.017279836814924,Cuatro Caminos,Tetuán,Hotel/serviced,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_90d,40.45369,-3.70092,4.1092,1,343,2,1.0,1.0,1.0,27,1,1,1,1,1,1,1,1,1,0,1.0,0.66,0.0,14.0,1.0,1.0,365,0,0,12,287,1,1,0,0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,10,10,0,0,0.91,1925.0,32.0,0.0,1,30,1,0.2136986301369863,0.0,0.0,0.1739130434782608,0.6739130434782609,0.8461538461538461,0.0,0.0,0.0111111111111111,0.21455938697318,0.2115384615384615,0.5,0.5,1.0,1,0,1,1,1,0.0,0.7863,-0.003
152.0,5.030437921392435,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,large_operator,reviewed_30d,40.40947,-3.69683,1.0062,1,1878,4,2.0,3.0,2.0,40,1,1,1,1,0,1,1,1,1,0,0.99,0.98,0.0,64.0,1.0,0.0,365,1,1,1,276,47,16,1,16,4.81,4.81,4.79,4.79,4.68,4.81,4.74,0.0,62,62,0,0,1.1,3994.0,24.0,1260.0,1,28,1,0.2438356164383561,0.0,0.0,0.1630434782608695,0.8043478260869565,0.8351648351648352,0.0,0.0,0.1444444444444444,0.2452107279693486,0.2403846153846154,0.75,0.5,8.0,1,1,1,1,1,0.0333,0.7562,-0.0048
107.0,4.68213122712422,Amposta,San Blas - Canillejas,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,single_listing,reviewed_30d,40.42796,-3.62247,6.9956,0,10,4,2.0,3.0,1.0,40,1,1,1,0,1,1,1,0,0,1,1.0,0.83,0.0,1.0,1.0,1.0,1125,16,24,47,286,101,36,2,41,4.7,4.69,4.82,4.72,4.86,3.98,4.46,0.0,1,1,0,0,3.56,1221.0,0.0,850.0,1,2,0,0.2164383561643835,0.0111111111111111,0.2747252747252747,0.1847826086956521,0.391304347826087,0.4945054945054945,0.0869565217391304,0.2282608695652173,0.0555555555555555,0.1923076923076923,0.2761904761904762,0.75,0.25,18.0,1,1,1,0,1,0.5333,0.7836,0.0839
106.0,4.672828834461906,Sol,Centro,Apartment/condo,Entire home/apt,Standard,small_group,a few days or more,professional_host,no_reviews,40.41655170464773,-3.702845267424831,0.0854,1,994,4,2.0,2.0,1.0,6,1,1,1,0,0,1,1,0,0,0,0.04,0.1,0.0,6.0,1.0,1.0,365,3,9,28,266,0,0,0,0,,,,,,,,0.0,6,6,0,0,,269.0,,,0,1,1,0.2712328767123287,0.1333333333333333,0.1978021978021978,0.1847826086956521,0.5652173913043478,0.6373626373626373,0.1847826086956521,0.0760869565217391,0.1888888888888888,0.2528735632183908,0.3173076923076923,0.5,0.25,0.0,0,0,0,1,0,0.1,0.7288,0.0644
164.0,5.10594547390058,Argüelles,Moncloa - Aravaca,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.4307,-3.71676,1.8954,1,225,4,3.0,3.0,3.0,23,1,1,1,1,1,1,1,0,1,0,0.99,1.0,0.0,149.0,1.0,1.0,365,8,14,23,281,126,36,3,32,4.76,4.84,4.81,4.86,4.73,4.89,4.67,1.0,43,40,3,0,3.13,3635.0,2.0,1203.0,1,1,1,0.2301369863013698,0.1444444444444444,0.0439560439560439,0.1413043478260869,0.5869565217391305,0.6813186813186813,0.0869565217391304,0.0,0.1555555555555555,0.2346153846153846,0.219047619047619,0.75,0.75,16.0,1,1,1,0,1,0.2667,0.7699,-0.0156
128.0,4.859812404361672,Justicia,Centro,Apartment/condo,Entire home/apt,Standard,couple,within a day,large_operator,stale_over_365d,40.42452,-3.69882,0.9564,1,861,2,1.0,1.0,1.0,19,1,1,1,1,0,1,0,1,1,1,0.86,0.57,0.0,541.0,1.0,1.0,365,0,9,39,57,1,0,0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,407,407,0,0,0.07,1355.0,454.0,0.0,1,1,1,0.8438356164383561,1.0,1.0,1.0,0.3804347826086957,0.7142857142857143,1.0,1.0,0.6555555555555556,0.842911877394636,0.8461538461538461,0.5,0.5,0.0,1,0,0,1,0,0.0,0.1562,0.0032
78.0,4.3694478524670215,Comillas,Carabanchel,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_90d,40.39214,-3.71249,2.8391,1,120,4,0.0,2.0,1.0,30,1,1,1,1,0,1,0,0,1,0,1.0,0.98,0.0,5.0,1.0,1.0,1125,7,34,64,64,143,30,0,29,4.76,4.78,4.76,4.89,4.76,4.32,4.59,0.0,5,5,0,0,2.5,1769.0,66.0,1649.0,1,2,1,0.8246575342465754,1.0,1.0,0.9891304347826086,0.3152173913043478,0.4285714285714285,1.0,1.0,0.8666666666666667,0.8269230769230769,0.819047619047619,0.5,0.25,12.0,1,0,1,1,0,0.2333,0.1753,-0.0079
110.0,4.709530201312334,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.41058,-3.70217,0.7053,1,1878,4,0.0,2.0,1.0,31,1,1,1,1,0,1,1,1,1,1,0.99,1.0,0.0,21.0,1.0,1.0,1125,6,25,55,324,181,34,2,31,4.75,4.87,4.85,4.91,4.91,4.8,4.69,0.0,20,20,0,0,1.72,4584.0,17.0,3148.0,1,3,1,0.1123287671232876,0.0444444444444444,0.0,0.1413043478260869,0.2608695652173913,0.3846153846153846,0.0,0.0,0.0666666666666666,0.1226053639846743,0.0865384615384615,0.5,0.25,8.0,1,1,1,1,1,0.2,0.8877,-0.0361
61.0,4.127134385045092,Moscardó,Usera,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_90d,40.38575144284712,-3.710226851494934,3.4951,1,124,4,1.0,2.0,1.0,31,1,1,1,1,1,1,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,365,6,19,46,321,7,7,0,0,4.71,4.71,4.71,5.0,5.0,4.57,4.57,1.0,1,1,0,0,1.63,620.0,68.0,60.0,1,3,0,0.1205479452054794,0.0,0.0,0.1413043478260869,0.3369565217391304,0.4835164835164835,0.0,0.0,0.0,0.1076923076923077,0.1523809523809524,0.5,0.25,7.0,1,0,1,1,1,0.2,0.8795,0.0447
77.0,4.356708826689592,Justicia,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,40.42586376268902,-3.6929120367269697,1.3657,1,861,2,1.0,1.0,1.0,28,1,1,1,1,0,1,1,1,1,0,1.0,1.0,0.0,23.0,1.0,1.0,365,4,17,40,293,130,35,2,43,4.69,4.67,4.74,4.87,4.88,4.9,4.6,1.0,22,22,0,0,4.02,3110.0,17.0,952.0,1,3,1,0.1972602739726027,0.0,0.1648351648351648,0.2065217391304347,0.4130434782608695,0.5274725274725275,0.0326086956521739,0.1304347826086956,0.1,0.1846153846153846,0.2285714285714285,0.5,0.5,23.0,1,1,1,1,1,0.1333,0.8027,0.044
84.0,4.442651256490317,Guindalera,Salamanca,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_30d,40.437,-3.67398,3.3788,1,284,4,0.0,2.0,1.0,31,1,1,1,1,0,1,0,0,0,0,1.0,0.99,0.0,3.0,1.0,1.0,365,11,41,71,71,113,46,2,52,4.67,4.69,4.72,4.81,4.75,4.65,4.43,0.0,3,3,0,0,3.49,981.0,6.0,964.0,1,2,0,0.8054794520547945,1.0,1.0,0.9782608695652174,0.25,0.3626373626373626,1.0,1.0,0.8555555555555555,0.8045977011494253,0.8076923076923077,0.5,0.25,19.0,1,1,1,0,0,0.3667,0.1945,0.0031
135.0,4.912654885736052,Sol,Centro,Apartment/condo,Entire home/apt,Standard,large_group,within a few hours,professional_host,reviewed_30d,40.41732,-3.70663,0.2465,1,994,8,2.0,5.0,2.0,40,1,1,1,1,1,1,1,0,1,1,1.0,0.9,1.0,9.0,1.0,1.0,360,4,14,34,182,136,25,1,43,4.71,4.77,4.75,4.86,4.85,4.9,4.69,1.0,8,8,0,0,1.94,5786.0,19.0,2086.0,1,8,1,0.5013698630136987,0.1777777777777777,0.3186813186813186,0.9891304347826086,0.5108695652173914,0.7692307692307693,0.108695652173913,0.8804347826086957,0.2444444444444444,0.4942528735632184,0.5192307692307693,0.625,0.25,7.0,1,1,1,1,0,0.1333,0.4986,0.025
105.0,4.663439094112067,Bellas Vistas,Tetuán,Apartment/condo,Private room,Unknown,solo,,single_listing,stale_over_365d,40.44973,-3.70684,3.6707,1,157,1,1.0,1.0,,4,1,1,0,1,0,1,0,0,0,0,,0.0,0.0,1.0,0.0,1.0,365,28,58,88,269,1,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1,0,1,0,0.05,617.0,588.0,0.0,1,1,0,0.2630136986301369,0.0,0.2087912087912088,0.8369565217391305,0.0,0.1648351648351648,0.0,0.8804347826086957,0.0,0.2576923076923076,0.2761904761904762,1.0,,0.0,1,0,0,0,0,0.9333,0.737,0.0185
121.0,4.804021044733257,Cuatro Caminos,Tetuán,Apartment/condo,Private room,Private,couple,within an hour,professional_host,stale_over_365d,40.4475505,-3.6987219,3.4462,1,343,2,1.0,1.0,1.0,44,1,1,1,1,1,1,0,1,1,1,1.0,0.89,1.0,10.0,1.0,1.0,365,9,29,57,229,8,0,0,8,4.75,4.75,4.75,4.88,4.75,4.88,4.63,0.0,10,0,10,0,0.39,789.0,519.0,98.0,1,1,1,0.3726027397260274,0.0666666666666666,0.2307692307692307,0.9782608695652174,0.2065217391304347,0.5164835164835165,0.0,0.9021739130434784,0.0666666666666666,0.3716475095785441,0.375,0.5,0.5,0.0,1,0,0,0,0,0.3,0.6274,0.0034
207.0,5.337538079701318,Cortes,Centro,Guesthouse/hostel,Private room,Shared,small_group,within an hour,small_multi_host,no_reviews,40.4139568,-3.6981886,0.5706,1,758,3,1.0,2.0,0.0,6,1,0,1,0,0,1,0,0,0,0,1.0,1.0,0.0,3.0,1.0,0.0,365,6,26,46,57,0,0,0,0,,,,,,,,1.0,3,0,3,0,,440.0,,,0,1,0,0.8438356164383561,1.0,1.0,0.9891304347826086,0.391304347826087,0.5714285714285714,1.0,1.0,0.8,0.8275862068965517,0.8846153846153846,0.6667,0.0,0.0,0,0,0,1,0,0.2,0.1562,0.057
112.0,4.727387818712341,Trafalgar,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,professional_host,reviewed_365d,40.4294134,-3.6965613,1.5306,1,330,4,0.0,1.0,1.0,62,1,1,1,1,1,1,1,1,1,1,1.0,0.99,0.0,15.0,1.0,1.0,365,0,10,40,302,14,12,0,5,4.79,4.93,4.86,4.93,4.86,5.0,4.71,0.0,15,15,0,0,0.98,2963.0,121.0,305.0,1,10,1,0.1726027397260274,0.0,0.0,0.3260869565217391,0.358695652173913,0.6923076923076923,0.0,0.0,0.0,0.1692307692307692,0.1809523809523809,0.25,0.25,5.0,1,0,0,1,1,0.0,0.8274,0.0117
55.0,4.02535169073515,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within a day,small_multi_host,reviewed_90d,40.41027,-3.70905,0.8513,1,1878,2,1.0,2.0,1.0,28,1,1,1,1,0,1,1,0,1,0,0.7,1.0,0.0,4.0,1.0,1.0,270,0,0,0,268,16,3,0,0,4.88,4.88,4.63,5.0,4.94,5.0,4.63,0.0,2,2,0,0,0.35,2538.0,79.0,1300.0,1,28,0,0.2657534246575342,0.0,0.0,0.1739130434782608,0.8804347826086957,0.8461538461538461,0.0,0.0,0.2222222222222222,0.2681992337164751,0.2596153846153846,1.0,0.5,2.0,1,0,1,1,0,0.0,0.7342,-0.0086
57.0,4.060443010546419,Moscardó,Usera,Apartment/condo,Private room,Private,solo,within a day,single_listing,reviewed_30d,40.391788058075306,-3.703460494232803,2.7813,1,124,1,1.0,1.0,1.0,29,1,1,1,1,0,1,0,1,1,0,0.86,0.8,1.0,1.0,1.0,1.0,8,18,38,62,81,18,18,1,2,5.0,5.0,5.0,4.83,5.0,4.89,5.0,0.0,1,0,1,0,2.06,4564.0,2.0,259.0,1,2,0,0.7780821917808219,1.0,1.0,0.9456521739130436,0.1739130434782608,0.4505494505494505,1.0,1.0,0.6555555555555556,0.7730769230769231,0.7904761904761904,1.0,1.0,10.0,1,1,1,0,0,0.6,0.2219,0.0174
36.0,3.610917912644224,Entrevías,Puente de Vallecas,Apartment/condo,Private room,Shared,couple,a few days or more,small_multi_host,no_reviews,40.37574,-3.65625,6.0877,0,50,2,1.0,0.0,2.0,6,1,1,0,1,0,1,1,0,0,0,0.0,0.0,0.0,2.0,1.0,0.0,365,25,55,85,265,0,0,0,0,,,,,,,,0.0,1,0,1,0,,3548.0,,,0,1,0,0.273972602739726,0.0,0.2197802197802197,0.8695652173913043,0.0,0.1978021978021978,0.0,0.8913043478260869,0.0,0.2653846153846154,0.2952380952380952,0.0,1.0,0.0,0,0,0,0,0,0.8333,0.726,0.0299
104.0,4.653960350157523,Recoletos,Salamanca,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,large_operator,reviewed_30d,40.42400041008973,-3.689009422897316,1.4862,1,208,2,1.0,1.0,1.0,31,1,1,1,1,1,1,0,0,1,0,0.99,0.98,0.0,64.0,1.0,0.0,365,2,2,2,2,47,31,1,23,4.6,4.62,4.81,4.77,4.6,4.94,4.47,1.0,62,62,0,0,2.5,3993.0,17.0,546.0,1,3,1,0.9945205479452056,1.0,1.0,1.0,0.9782608695652174,0.978021978021978,1.0,1.0,1.0,0.9961538461538462,0.9904761904761904,0.5,0.5,17.0,1,1,1,1,0,0.0667,0.0055,-0.0057
276.0,5.6240175061873385,Justicia,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_30d,40.42510757103239,-3.695936755330111,1.1386,1,861,4,2.0,3.0,1.0,31,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0.0,3.0,1.0,1.0,365,6,27,57,227,90,53,4,42,4.7,4.81,4.57,4.72,4.8,4.91,4.7,1.0,3,3,0,0,3.91,1341.0,7.0,682.0,1,3,0,0.3780821917808219,0.0,0.3296703296703296,0.9891304347826086,0.1847826086956521,0.5054945054945055,0.0,1.0,0.0,0.3730769230769231,0.3904761904761905,0.75,0.25,31.0,1,1,1,1,0,0.2,0.6219,0.0174
50.0,3.9318256327243257,Arapiles,Chamberí,Apartment/condo,Private room,Shared,solo,within a few hours,professional_host,reviewed_90d,40.43166,-3.70577,1.6608,1,206,1,1.0,1.0,1.0,6,1,1,0,1,1,0,0,0,1,0,0.96,0.78,0.0,5.0,1.0,1.0,365,7,26,56,331,16,7,0,4,4.44,4.56,4.81,4.69,4.31,5.0,4.31,0.0,5,0,5,0,0.44,4537.0,80.0,1022.0,1,5,1,0.0931506849315068,0.0,0.0,0.1739130434782608,0.1956521739130435,0.3736263736263736,0.0,0.0,0.0,0.0961538461538461,0.0857142857142857,1.0,1.0,5.0,1,0,1,1,1,0.2333,0.9068,-0.0104
75.0,4.330733340286331,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,single_listing,reviewed_90d,40.41005,-3.70039,0.8042,1,1878,2,1.0,1.0,1.0,30,1,1,0,1,0,1,1,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,365,1,13,43,212,24,10,0,5,4.54,4.79,4.58,4.5,4.88,4.0,4.33,0.0,1,1,0,0,0.71,1172.0,37.0,979.0,1,30,0,0.4191780821917808,0.0,0.3296703296703296,1.0,0.3369565217391304,0.6703296703296703,0.0,1.0,0.0,0.421455938697318,0.4134615384615384,0.5,0.5,7.0,1,0,1,1,0,0.0333,0.5808,-0.008
